row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,431_02.mzML Peak area,432_02.mzML Peak area,004_02.mzML Peak area,104_02.mzML Peak area,037_02.mzML Peak area,22_02.mzML Peak area,453_02.mzML Peak area,07_02.mzML Peak area,102_02.mzML Peak area,105_02.mzML Peak area,444_02.mzML Peak area,055_02.mzML Peak area,039_02.mzML Peak area,401_02.mzML Peak area,02_02.mzML Peak area,16_02.mzML Peak area,033_02.mzML Peak area,442_02.mzML Peak area,020_02.mzML Peak area,019_02.mzML Peak area,492_02.mzML Peak area,517_02.mzML Peak area,523_02.mzML Peak area,454_02.mzML Peak area,521_02.mzML Peak area,522_02.mzML Peak area,516_02.mzML Peak area,518_02.mzML Peak area,814_02.mzML Peak area,514_02.mzML Peak area,813_02.mzML Peak area,509_02.mzML Peak area,476_02.mzML Peak area,508_02.mzML Peak area,817_02.mzML Peak area,515_02.mzML Peak area,531_02.mzML Peak area,475_02.mzML Peak area,818_02.mzML Peak area,553_02.mzML Peak area,821_02.mzML Peak area,DB1CP_02.mzML Peak area,DB8_02.mzML Peak area,DBV7_467_02.mzML Peak area,021_03.mzML Peak area,DBV3_542_02.mzML Peak area,822_02.mzML Peak area,BCN28WM_02.mzML Peak area,003_03.mzML Peak area,BCN22WM_02.mzML Peak area,825_02.mzML Peak area,01_03.mzML Peak area,023_03.mzML Peak area,013_03.mzML Peak area,510_02.mzML Peak area,028_03.mzML Peak area,011_03.mzML Peak area,015_03.mzML Peak area,041_03.mzML Peak area,309_03.mzML Peak area,029_03.mzML Peak area,031_03.mzML Peak area,035_03.mzML Peak area,017_03.mzML Peak area,06_03.mzML Peak area,14_03.mzML Peak area,044_03.mzML Peak area,046_03.mzML Peak area,425_03.mzML Peak area,435_03.mzML Peak area,434_03.mzML Peak area,038_03.mzML Peak area,451_03.mzML Peak area,441_03.mzML Peak area,05_03.mzML Peak area,08_03.mzML Peak area,032_03.mzML Peak area,30_03.mzML Peak area,469_03.mzML Peak area,471_03.mzML Peak area,427_03.mzML Peak area,558_03.mzML Peak area,555_03.mzML Peak area,505_03.mzML Peak area,528_03.mzML Peak area,47_03.mzML Peak area,501_03.mzML Peak area,45_03.mzML Peak area,447_03.mzML Peak area,530_03.mzML Peak area,823_03.mzML Peak area,36_03.mzML Peak area,533_03.mzML Peak area,52_03.mzML Peak area,549_03.mzML Peak area,501_03_20221012120828.mzML Peak area,524_03.mzML Peak area,62_03.mzML Peak area,544_03.mzML Peak area,DB1_03.mzML Peak area,DB5_03.mzML Peak area,DB2CP_03.mzML Peak area,DBV4_546_03.mzML Peak area,812_03.mzML Peak area,DB7_03.mzML Peak area,DBCP3_545_03.mzML Peak area,811_03.mzML Peak area,DBCP5_559_03.mzML Peak area,DB3_03.mzML Peak area,R26.mzML Peak area,DB6_03.mzML Peak area,R28.mzML Peak area,511_03.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R1.mzML Peak area,R10.mzML Peak area,525_04.mzML Peak area,R29.mzML Peak area,R9.mzML Peak area,R2.mzML Peak area,WM03_02.mzML Peak area,R30.mzML Peak area,R31.mzML Peak area,R33.mzML Peak area,WM02_02.mzML Peak area,WM06_02.mzML Peak area,R32.mzML Peak area,WM17_03.mzML Peak area,R35.mzML Peak area,WM19_03.mzML Peak area,R4.mzML Peak area,R34.mzML Peak area,R6.mzML Peak area,R7.mzML Peak area,R5.mzML Peak area,R8.mzML Peak area,WM20_04.mzML Peak area,WM21_04.mzML Peak area,439_04.mzML Peak area,557_04.mzML Peak area
200,210.0610029,0.34146845,,,,,,,,,,,5012.46,18471.121,10923.168,30877.219,46616.094,19972.984,12421.833,0,0,32934.254,9999.222,55012.773,7110.9067,13731.771,29234.129,4238.0483,8695.47,21657.43,7148.224,73794.43,17655.016,8598.797,6448.544,13747.134,10881.529,33603.324,28668.111,5533.885,36552.145,25160.578,11054.817,30151.953,20978.025,72910.64,4657.544,20980.195,4395.966,15041.093,107196.86,9676.006,12992.703,22878.76,20377.508,44082.11,77265.27,33107.598,48774.125,36256.492,2877.002,939.63245,39016.92,5356.1035,2260.5479,20057.975,20213.158,3522.9849,14073.76,4324.8623,65895.32,14496.076,3963.9004,28614.967,6662.502,858.7831,18977.633,36082.973,14855.092,2569.4707,2911.5154,40752.61,51092.188,0,12848.804,11844.311,11440.267,0,0,4910.7695,5606.9023,24266.838,13499.326,22904.46,100457.04,19756.115,6160.0723,2708.3013,46126.43,9395.554,141877.58,5207.3574,0,6193.5254,3224.7095,0,13139.787,14837.147,19225.143,5568.051,3867.0303,0,4762.258,10533.078,4563.658,6985.58,1400.2167,4193.8076,19334.309,0,0,41289.938,11165.629,0,81410.29,12523.488,0,42142.09,32425.215,2106.0957,0,0,1531.1259,36150.633,0,0,9562.346,4946.5234,75432.31,3236.7788,2387.33,62841.55,7402.9087,0,13886.058,0,0,0,5258.594,0,0,0,6656.539
169,854.3152311,0.34310675,,,,,,,,,,,7927.169,11401.818,50052.74,8250.71,48677.18,30678.203,37898.574,66973.94,6522.3755,7996.127,22511.879,11544.373,25115.98,13687.604,2720.096,78452.62,51760.695,73470.63,5778.7803,24580.004,56967.51,85522.04,65696.34,17132.277,159174.66,20401.766,125310.375,14399.024,19074.414,94812.65,18379.729,46418.03,23567.785,110336.5,135608.81,1274.106,91853.85,36014.844,10994.858,8536.328,18108.758,104775,2805.7256,122073.484,35126.582,0,204542.05,174808.56,14303.238,115764.98,21189.062,3631.9668,45085.81,42262.938,42988.324,41589.65,44938.816,6826.785,9201.893,30223.844,5778.0156,5921.1045,11225.832,18273.178,22832.676,78004.77,15922.94,6717.109,9519.926,1738.9994,35241.83,8694.541,42150.715,9852.251,31943.154,34781.324,38934.43,27218.373,4726.483,48521.105,5347.466,10580.41,7488.5234,11131.09,63111.977,6635.3643,3426.8457,137331.34,78868.484,8504.117,55497.68,77862.21,43985.867,59576.652,27638.854,54260.066,30620.918,30870.945,94540.836,3417.7725,44748.137,11570.484,8852.341,116625.7,48477.977,95644.57,67939.484,21665.154,31881.352,105589.875,78385.75,24207.328,47364.023,25244.375,25752.877,46870.023,95162.414,22028.719,29947.736,30204.953,22677.902,27333.09,20667.422,49034.758,70782.05,200066.39,67682.98,7135.927,15506.649,100491.69,21084.494,42709.336,21532.412,9062.518,4012.6753,16253.066,32629.637,1259.5764,19324.111,660.68384,36216.72
167,548.1713968,0.3439066,,,,,,,,,,,2600.9019,9264.988,17529.37,54502.33,30767.54,8205.166,40427.99,49221.84,1146.6006,10621.695,18947.057,0,25557.53,15640.386,0,31749.06,7821.1465,27742.611,10817.702,0,32362.307,42425.883,38190.95,47844.22,10422.651,2651.7915,26967.826,45919.36,4196.859,109896.805,41299.84,61445.24,15485.627,8690.799,33749.35,0,13806.095,9323.751,7939.786,0,0,9208.55,15153.535,3606.5674,4023.7783,13761.849,2074.8076,9223.548,16193.503,9240.321,67109.87,3847.3723,12971.877,10865.721,3261.4678,9464.629,28827.93,3632.7134,7898.7417,26270.625,4367.5684,17015.643,8688.079,16191.779,957.5735,56047.32,20840.105,10683.092,51115.73,4659.855,37129.08,734.00684,30266.496,68858.75,11676.816,7446.8286,764.806,7245.3057,12640.774,36456.863,2006.597,21623.936,9970.841,5146.7427,20977.78,2834.3682,456.3933,11409.834,3244.6704,11923.749,15809.93,57513.46,11517.172,15846.447,12484.516,1482.9371,24532.61,24838.895,63769.453,12436.912,40048.27,29916.941,7990.6885,15557.477,27029.922,17541.195,9374.77,2193.6343,2140.6487,31294.77,9602.794,3775.4597,23592.02,6581.894,965.39215,21304.72,33554.363,3412.7354,8119.1445,9375.158,4061.9204,22943.613,9307.988,6303.84,18397.44,84856.4,38584.35,37086.516,28936.15,26006.912,16220.701,13270.886,5824.5127,1554.4913,8605.079,2382.0332,18893.357,6500.405,0,0,12010.273
229,432.1719934,0.34444848,,,,,,,,,,,46627.254,6347.7656,4918.9004,29339.98,1448.8643,11889.227,19494.459,37708.73,4832.835,13396.915,16391.732,0,0,9070.445,0,6265.98,2736.3337,3013.7417,21662.354,0,2331.463,22212.406,13533.513,0,12104.428,3138.3103,5056.1465,30660.713,17570.049,21698.84,13909.423,53229.324,20017.28,2119.3567,10076.62,0,4523.916,41131.125,3235.693,27336.508,0,5206.134,3374.6963,5699.7046,4572.153,10205.212,5135.2,78860.016,5751.3794,3658.7837,19505.04,3788.045,0,2207.8782,2861.94,6352.9214,1217.2397,542.7807,9868.665,19035.986,549.09125,5153.0947,18676.336,3581.5386,1187.572,45103.227,2606.2693,5484.6064,11925.093,0,16562.094,4156.642,0,17708.252,1903.1396,22647.885,1874.1267,18729.422,28049.94,4156.8496,0,30547.912,0,1314.8228,30514.764,1104.5923,0,7638.859,2722.6802,6287.171,1715.528,30065.168,21889.934,4264.1636,14460.589,4755.4805,4979.7954,16489.857,13776.084,14886.149,1441.2626,19293.11,7671.2236,26429.125,10402.405,17188.375,5166.525,3927.4348,1735.2242,4772.0522,0,7340.674,3315.1858,4332.9297,16840.451,2002.3298,3267.6968,22907.629,2778.2334,14750.186,1354.3118,4853.5356,18352.102,2993.1577,4438.1807,33435.824,21489.121,4814.3125,33851.016,2197.0054,3408.2979,13630.494,49943.785,2464.0244,6931.7803,21629.014,3393.9248,1964.4261,627.7419,0,41106.285
88,831.2977904,0.3444204,,,,16,,,,,,,4934.4395,8302.834,782.95544,0,16926.086,3084.3367,0,23290.434,0,0,0,0,14005.623,0,25263.57,19714.59,15835.231,21927.672,0,0,8276.519,728.1367,18554.871,19292.709,35053.355,22242.592,12799.377,0,20898.023,30231.268,3575.3584,13366.943,0,51696.312,23286.037,0,20787.29,5921.9062,0,0,269.22076,7170.673,0,34193.574,35687.31,0,28389.041,34611.902,9753.523,9388.61,5136.8604,4770.0176,20955.775,4679.4043,2852.5273,11544.626,1935.1807,0,12068.361,17762.465,0,0,22186.27,2808.8413,3145.6453,8377.685,2251.1245,1607.4385,0,0,5989.135,0,3142.7217,8758.385,12832.271,3922.967,0,19982.553,7744.4355,32666.379,1293.0042,51457.797,0,6926.2773,3082.997,1846.7197,0,8769.143,11209.123,6063.408,9429.848,21439.607,5363.046,11253.411,0,0,2380.0376,1005.0464,26650.57,0,17042.055,25125.252,0,20112.627,19488.916,12784.403,27723.234,0,2331.7593,37184.24,15538.962,1373.7433,27021.928,44488.594,7074.634,5530.026,8456.15,0,5441.3643,11861.844,11110.101,3878.3433,0,3447.0444,2672.4568,12551.456,2791.5583,6843.338,0,5315.9043,3774.67,15858.451,16183.555,3485.955,6027.449,0,3174.5286,1223.1738,1302.2859,0,10205.693
376,104.1070763,0.34612286,,,,,,,,,,,20205.4,109932.016,102889.14,73439.58,255408.47,161404.25,199432.62,240637.19,82742.64,32726.695,23479.455,34085.586,98680,107625.61,217659.28,246659.38,74736.02,15125.497,401078.75,126559.87,36515.094,132814.6,23578.332,190081.14,287223.03,21811.666,101931.09,147568.8,4243.988,270687.53,270650.16,181249.3,212889.2,86059.51,230267.95,17880.537,215669.27,720637.8,0,671258.5,63519.645,155450.8,47814.043,175176.77,10020.778,546438.8,404258,191320.25,54068.266,35307.367,383269.9,105357.88,11429.155,19921.945,50400.17,27324.043,271440.7,60320.17,324754.34,430419.72,203343.48,548579.56,52659.16,79174,75955.23,86913.41,57726.55,53257.223,147203.8,0,45449.977,178349.92,132038.66,384522.72,227264.89,185873.78,553506.44,359686.4,135314.52,167787.19,190173.17,341080.5,10660.216,11092.877,192803.89,101576.45,15931.224,138080.83,52161.992,30361.885,66374.664,224018.19,175979.45,29601.412,12193.049,78366.04,193468.97,82145.51,508136.62,68951.57,91437.555,83822.9,30207.031,332390.28,143281.11,123688.17,112634.27,124800.234,11347.173,250688.84,233991.12,419988.7,1007364.56,478137.06,89036.64,147970.77,281862.75,199609.53,253452.08,187822.25,249152.92,50908.324,243519.77,316517.22,285125.53,491987.03,211194.94,232607.42,18989.543,145454.14,179836.27,187909.03,830149.56,100579.51,89094.26,106300.164,51369.78,51137.9,25154.764,124086.27,76141.11
23,244.1294031,0.3463753,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596.3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200891.58,0,2740.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.4277,0,0,0,0,115769.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394185.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,229.1548851,0.3472515,,,,139,,,,,,,0,1879.7877,0,2682.123,0,22273.01,2786.7185,0,0,0,10289.24,28433.094,2596.4673,0,52823.7,0,2487.461,24334.082,0,59429.04,3372.6064,3154.4119,3858.8433,0,12325.232,3683.4421,24574.875,0,931.7589,4075.6167,0,4807.687,3119.8306,15367.948,3482.204,6760.5947,1841.7183,2993.8965,11795.651,36337.58,28188.629,4243.507,0,11513.642,19855.074,31186.371,81685.97,20220.46,0,9325.713,0,0,0,2716.4302,0,0,0,0,5981.957,2043.7283,0,1791.3015,0,0,0,0,0,0,0,3455.0881,0,4082.7378,1007.39954,2622.5342,4224.0986,0,1092.7456,0,0,2115.399,3382.2344,0,5976.6567,0,0,0,18156.37,0,8111.5195,0,0,3097.1626,1294.171,0,0,7162.3174,4592.965,0,0,0,0,0,5261.096,0,0,0,0,0,0,19850.361,1664.2473,12985.985,0,1679.4213,12016.987,16634.398,6153.1064,0,0,0,0,14355.556,0,0,11599.811,5452.7314,7502.3076,0,0,3585.2524,0,5775.3,0,0,0,0,4881.545,0,0,0,0
101,181.070808,0.34755957,,,,196,,,,,,,122636.4,82684.61,102496.2,201822.19,100161.01,113363.695,30982.154,158976.36,51728.25,99675.44,20845.004,22707.195,83328.31,43952.086,81323.24,129828.484,102881.26,67263.37,85715.55,19980.01,40805.883,131101.5,148167.9,44429.016,46713.516,103838.4,95636.98,160523.97,59342.36,214551.39,164582.2,104622.72,169799.16,43422.707,75496.555,75497.96,95635.73,108596.31,27664.219,80549.695,40952.414,51185.727,85059.22,84547.53,3524.9731,45709.875,115040.88,184067.47,52635.62,49594.633,69613.76,65313.074,68878.125,50364.773,110964.46,100685.164,57569.188,35127.88,123427.37,87532.38,42553.64,210096.67,38155.562,20705.953,40402.55,76976.33,84557.805,56091.035,65220.703,8819.229,71289.31,36366.98,39689.51,137902.16,49443.27,79200.94,89179.89,127885.6,137862.86,160779.2,57363.56,192988.17,6505.507,83190.914,121884,119936.73,5886.7183,49582.133,9504.77,72858.83,152411.66,126159.33,80405.625,63743.055,28532.945,83426.29,123577.65,52956.914,91199.39,42949.523,44270.258,185852.42,47397.766,103901.07,142921.53,77410.18,101967,64214.113,30216.246,124125.64,101313.06,44881.66,121750.71,159375.47,129521.63,42525.176,89935.12,183096.9,72647.43,71683.67,128119.516,66447.445,150187.6,77692.52,151951.6,270002.84,224179.23,153396.72,117994.984,26579.875,85874.92,85618.85,224035.75,58100.5,81366.74,128304.734,75824.17,64723.992,59810.176,61646.863,99778.94
752,139.0503059,0.34955218,,,,,,,,,,,6241.5684,0,0,0,3577.6948,0,0,0,0,0,0,0,0,0,0,0,0,0,4291.561,125234.31,0,1044.5942,0,0,0,0,0,0,0,4715.803,0,0,0,0,2861.2656,0,2778.6016,0,0,0,0,0,0,7667.5938,0,0,0,1496.6577,3325.4011,15136.879,0,0,0,0,0,0,0,0,0,0,0,16724.535,2340.0908,0,0,0,0,0,29188.66,0,0,0,0,0,0,0,8800.264,0,0,4360.419,0,0,18327.926,0,0,0,0,0,11317.19,1278.3794,0,0,25220.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997.3853,0,0,4099.3247,0,0,0,0,0,0,0,0,0,0,2618.5376,0,0,0,0,0,0,0,0,0,0,0,3403.0938,0,0,0
105,261.0584567,0.34956783,,,,206,1,[M+Na]+,,2,105;39,238.06932,23732.39,0,1801.0348,29513.791,138047.17,23924.305,19485.531,11607.912,3030.745,38359.027,4241.192,0,50204.844,1767.6906,750.7993,20838.74,20854.785,31619.262,14635.095,0,2406.6255,10082.287,11749.361,0,32368.297,8541.084,27242.191,1104.8466,3435.0762,61530.67,8976.798,7117.663,21087.92,5669.115,11613.023,21744.848,7746.598,0,28052.318,4273.02,0,5760.4434,2067.2717,5342.146,31257.232,41914.9,1571.7666,45274.625,75933.6,0,1820.1602,629.51746,57290.625,76965.94,550.2367,24948.064,33994.39,831.1671,45557.375,9064.877,1804.0895,11855.712,55488.957,5511.54,1066.0697,29315.707,58517.1,4283.5034,3281.895,6328.982,15210.047,0,34931.395,3035.062,2473.9805,8700.895,0,6571.258,43171.402,0,0,13198.646,15699.79,22822.62,1238.405,66116.12,12066.861,63792.348,23520.992,1678.1951,38744.59,42722.355,28041.354,23052.672,2955.9434,2212.6235,40637.77,62541.484,0,37183.344,67895.74,48348.613,18636.664,4825.5083,71281.13,1136.72,38342.387,10097.544,22939.293,3966.6692,82093.27,0,23289.604,0,1407.6493,6377.894,0,14824.3545,0,0,0,50994.688,0,0,0,8954.07,36302.883,0,0,0,1443.2759,4811.4814,0,0,0,0,2610.3706,0,9783.278,5140.5923,66226.44
196,203.1392429,0.35014316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88216.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,261.1447256,0.35014316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157639.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,480.20812,0.3505813,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240591.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,153.0659721,0.35063052,,,,,,,,,,,57768.688,65913.17,30106.037,141045.72,75592.164,52290.086,24309.617,53487.36,30629.283,31137.346,36124.977,35317.664,23905.197,92430.7,59817.805,98694.89,73030.87,107045.28,62474.266,67391.95,96307.734,50798.69,64633.297,20932.676,146313.34,245936.86,95669.91,129506.82,148309.11,174302.8,60860.426,82957.83,34146.066,71115.51,46115.85,31110.805,131817.34,100228.85,248883.69,84929.93,69471.29,0,79875.766,129132.19,124570.28,75698.4,78983.234,53234.164,34167.285,51748.215,276957.2,34674.27,38604.027,39565.996,27834.88,38846.95,45760.348,58071.11,42112.273,139222.69,45917.8,151692.11,56452.625,26541.074,32012.514,122988.51,43498.164,24236.42,100313.445,79612.72,50262.133,128951.59,38894.06,75428.09,44233.2,41656.45,51902.52,54384.01,58006.145,62713.367,103604.09,51481.316,187172.89,74126.16,65694.21,0,73573.03,38274.074,199105.03,52838.633,63201.73,86681.16,59588.03,24738.047,37250.336,34254.617,58681.043,51113.188,49130.81,38063.76,67034.78,53280.574,45282.875,97716.09,93562.5,52522.28,55011.09,59229.027,41792.438,82037.164,127305.78,93377.19,99373.19,152842.3,77107.75,93813.66,101004.39,22001.91,72989.24,77189.71,87218.805,46913.688,39100.29,75594.516,109126.07,50145.445,44516.39,151544.73,36801.44,80541.914,18856.768,61417.3,112194.72,62425.094,92974.55,30781.877,64447.54,18213.713,0,21579.066,75120.445
310,300.129459,0.35080463,,,,,,,,,,,28654.53,19353.586,8694.165,39516.24,19068.24,4893.838,5823.203,14521.83,1115.1255,15276.016,2082.606,12448.696,5344.9517,4635.8105,1331.8494,18523.373,1999.5068,4474.9346,13530.967,4852.1997,9894.789,5176.8457,6751.6304,18904.666,3093.7598,73535.15,9361.689,63709.336,5564.0146,40609.633,53119.297,7604.7505,6064.1113,45189.605,22125.553,299.9193,32883.69,22977.96,51217.23,15004.707,1698.5283,11647.307,6852.156,344.4824,1014.415,15833.424,29745.041,10672.253,34005.363,10313.025,2940.6304,16538.602,23411.883,6483.882,20591.87,7420.3613,3200.4858,598.71344,15284.605,66243.08,5117.544,23752.256,22047.86,3620.4363,1188.1277,24896.703,7630.006,7600.369,35680.05,515.75995,6276.7393,8404.885,2676.533,16381.453,12943.3545,24077.762,11773.211,36124.25,24141.963,43668.297,18433.56,54208.92,0,15961.391,17179.479,23637.484,29751.965,5149.88,39661.27,13787.841,15670.337,40003.406,2068.3325,10324.203,7989.717,17670.758,12291.305,8967.968,28916.594,34108.535,7725.4,32535.318,21039.781,39889.8,32193.965,14240.008,44881.973,6302.5156,22125.93,14171.27,25088.377,13080.635,814.8711,18950.3,11203.776,11373.964,41402.992,4565.3784,8104.3716,1699.6997,28354.033,2655.189,12576.855,10372.072,3297.4224,17257.479,1621.8237,8575.225,12644.992,9178.533,22951.465,12895.104,3331.021,15208.992,33141.137,6445.8965,9096.36,12759.316,19325.732,4087.2998,8301.184
172,151.0966948,0.3510099,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84712.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48836.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,533.1552504,0.3534989,,,,,,,,,,,7160.0273,8220.351,2881.477,19388.684,6341.324,2054.681,12782.805,15831.893,4166.4297,4254.977,6050.0635,0,6873.26,28662.967,3771.0884,6876.1875,36266.875,2136.0176,19665.55,0,3923.406,11438.818,22870.258,9168.496,3366.7214,2711.2358,2677.5352,3996.379,3405.9656,7886.052,23856.072,13757.396,16071.959,4856.6484,7143.1763,5663.6323,10292.307,17670.932,3112.9114,1014.49036,0,12525.8545,20339.543,0,4590.2607,5842.9375,1536.98,5833.6787,7696.972,4973.1865,5189.0825,5991.766,7838.028,4356.747,4848.358,4469.559,4603.4277,4057.7988,3681.1194,8538.742,13773.108,4641.462,3720.279,5924.4346,19621.01,52067.61,6896.7285,3845.997,10671.497,5961.494,19176.588,3664.7026,6402.41,12724.439,10493.462,10527.254,0,3612.1387,32078.818,15681.659,828.6139,16321.778,0,6011.8047,13359.009,8479.18,0,5372.661,1551.3826,6594.3604,14405.204,15375.308,8287.527,8530.463,6795.1807,3083.3901,5641,7273.552,14613.931,3896.467,6132.6816,30451.598,4390.27,6093.6094,12956.989,12769.623,4719.0015,22177.908,3677.8706,6097.4673,3193.52,7354.3237,22940.117,9714.877,32088.615,8057.218,8538.48,8736.496,13608.175,23180.74,23954.824,22908.754,21019.145,12338.166,6679.162,20819.812,16703.508,24817.465,7981.4565,2696.469,10793.271,36499.324,6751.179,8940.12,18556.963,15962.701,3104.183,9492.116,4484.011,3721.8542,5971.4014
109,527.1373947,0.35352045,,,,,,,,,,,2992.171,14868.581,4511.574,0,38994.508,60961.09,14889.342,38374.92,2186.7642,0,15595.495,658.8269,12711.231,2291.462,6659.6353,74786.57,16111.187,30973.82,1873.545,0,21913.201,19280.879,14756.732,21802.96,42120.785,19842.303,50759.555,4536.874,6470.046,64354.785,11637.956,22864.316,0,2495.8203,92266.14,2799.8364,11536.498,12240.481,725.817,4493.6196,7186.7207,11228.483,0,22165.562,5752.5913,0,66876.41,8192.643,10743.932,2158.1143,10968.785,8789.028,18769.293,7243.597,29159.64,7690.783,14666.54,6484.095,40378.035,33730.82,3009.106,0,31436.188,5526.4697,10664.303,9646.506,12518.896,2691.0273,1463.7115,0,18104.996,3803.428,14383.778,10669.988,7501.551,6354.5356,585.6753,8279.851,8069.267,53143.797,13750.174,31102.578,4750.4414,12278.54,7595.5156,5834.326,693.68787,13407.98,669.3815,7963.0786,2492.5073,27505.04,20887.518,22144.56,543.8339,24036.04,54443.59,12984.239,37086.277,982.48413,24301.582,33064.145,0,35574.39,40514.75,19517.09,49764.28,5479.5615,7398.6123,37271.586,6426.1396,5590.6016,26333.334,14426.779,4883.9155,21607.861,30514.979,6185.409,12266.461,9142.321,14846.278,8496.197,4580.1313,12562.752,7464.7817,32539.219,26098.715,33078.91,3208.9194,8877.62,26271.344,11790.591,11801.672,4578.892,15504.685,6185.6484,10923.094,5996.917,3138.9785,0,14634.514
58,381.0797474,0.353671,,,,196,7,[M+K]+,,5,82;58;154;148;155,342.11654,427080.38,851600.25,1072471.9,826626.75,922267.4,2017393,1719092,2597206.2,193945.48,1467761.6,1347137.5,216768.69,395677.56,764942.5,1881020.8,1905805.9,1616135.2,330194.34,1040677.75,168664.75,403351.78,2168491.8,1662332.9,882292.44,1552766.2,120687.89,3416007,3305251,346814.4,1230155.5,2306607,2035004.1,3765620,2645396.2,3062584.5,934591,728176.3,1947079.1,419567.34,1167437.1,141345.69,1151421.8,1668726.9,775598.6,89359.555,1787174.4,1503877,3022299.8,2074243.5,1644617.1,864773.4,908506.7,1194843,293807.16,915560.8,223726.36,652696.5,607698,2227648.2,2094346.2,577956,3434165,1380585.6,249522.94,114396.516,1188832,822359.3,285619.5,1076861,228921,3042013,638161.94,1498374,4358781.5,1439354.4,1513183.2,398706.4,2203835.5,2910929,2197961.2,92899.56,1945822.1,265939.34,1041547.1,2908983.2,708422.6,118831.33,599875.9,233386.34,1062912.9,228305.42,2834969.5,2942592,1297759.5,206031.14,1394419.5,2201677.5,1470431.4,2862919.5,1052247,1440047.4,1355992.1,316108.62,214646.94,1474209.8,854033.06,489531.88,1553533.8,518374.38,1691777.2,816271.94,877229.4,798794,1374371.2,907473.5,1795151.2,1457094.4,2159736.2,775646.56,666357.44,672796.5,641726.2,1493711.8,1143640.4,787286.8,1136678.9,1825804.9,760168.06,2536147.5,1372637.4,1325945.4,1084067.6,4489394,554561.6,579810.9,1744502.2,910374.9,711152.56,434047.28,377725.06,804878.2
