id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
34_Collado_sirius_iimn_136	C10H13N5O5	[M + H]+	C10H13N5O5	Carbohydrates	0.9979158043861389	Nucleosides	0.9958042502403259	Purine nucleos(t)ides	0.9925915002822876	Purine nucleosides	0.9995918869972229					Purine nucleosides	0.9995918869972229	Nucleosides, nucleotides, and analogues	0.9986068606376648	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	136
35_Collado_sirius_iimn_138	C12H22O11	[M + H3N + H]+	C12H25NO11	Carbohydrates	0.9947131276130676	Saccharides	0.9971407651901245	Disaccharides	0.9999988079071045	Disaccharides	0.8822535872459412	Disaccharides	0.8822535872459412	Carbohydrates and carbohydrate conjugates	0.9999827146530151	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	138
37_Collado_sirius_iimn_148	C12H22O11	[M + H]+	C12H22O11	Carbohydrates	0.9881465435028076	Saccharides	0.9955859184265137	Disaccharides	0.9999957084655762	Disaccharides	0.8317146897315979	Disaccharides	0.8317146897315979	Carbohydrates and carbohydrate conjugates	0.9999924898147583	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	148
38_Collado_sirius_iimn_150	C24H40O20	[M + H]+	C24H40O20	Carbohydrates	0.9961975812911987	Saccharides	0.9989277720451355	Polysaccharides	0.9209762215614319	Oligosaccharides	0.944427490234375	Oligosaccharides	0.944427490234375	Carbohydrates and carbohydrate conjugates	0.999990701675415	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	150
39_Collado_sirius_iimn_151	C11H17N5O4	[M + H]+	C11H17N5O4	Alkaloids	0.8631448745727539	Pseudoalkaloids	0.8506059050559998	pteridine alkaloids	0.3649466931819916	Alpha amino acid esters	0.6852788329124451	Amino acids and derivatives	0.8716973066329956	Amino acids, peptides, and analogues	0.8737648129463196	Carboxylic acids and derivatives	0.5369278788566589	Organic acids and derivatives	0.9997116923332214	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Azoles; Monoalkylamines; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	151
40_Collado_sirius_iimn_154	C12H22O11	[M - H2O + H]+	C12H20O10	Carbohydrates	0.9918054342269897	Saccharides	0.996661901473999	Disaccharides	0.9999958276748657	Disaccharides	0.8555013537406921	Disaccharides	0.8555013537406921	Carbohydrates and carbohydrate conjugates	0.999982476234436	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	154
41_Collado_sirius_iimn_163	C8H11NO	[M + H]+	C8H11NO	Alkaloids	0.7331329584121704	Tyrosine alkaloids	0.4345929026603699	Phenylethylamines	0.4920652210712433	Phenol ethers	0.558601438999176					Phenol ethers	0.558601438999176	Benzenoids	0.9827477335929871	Organic compounds; Alkyl aryl ethers; Ethers; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	163
42_Collado_sirius_iimn_167	C17H31N7O11	[M + K]+	C17H31N7O11	Carbohydrates	0.8687341213226318	Aminosugars and aminoglycosides	0.6438785195350647	Amino cyclitols	0.5823236703872681	Aminoglycosides	0.5743330717086792	Aminosaccharides	0.7414476275444031	Carbohydrates and carbohydrate conjugates	0.9999518394470215	Organooxygen compounds	0.9999974966049194	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Amines; Primary amines; Cyclohexanols; Tetrahydrofurans; Aminosaccharides; Organic 1,3-dipolar compounds; Imidolactams; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	167
43_Collado_sirius_iimn_169	C31H55N3O22S	[M + H]+	C31H55N3O22S	Carbohydrates	0.9931017160415649	Aminosugars and aminoglycosides	0.8638812899589539	Aminosugars	0.9288346171379089	Oligosaccharides	0.9014926552772522	Oligosaccharides	0.9014926552772522	Carbohydrates and carbohydrate conjugates	0.9999991655349731	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Oligosaccharides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfuric acid monoesters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; Aminosaccharides; Sulfuric acid esters; Alkyl sulfates; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	169
44_Collado_sirius_iimn_172	C6H14O4	[M + H]+	C6H14O4	Fatty acids	0.9815360903739929	Glycerolipids	0.778538703918457	Monoacylglycerols	0.7764953970909119	Polyethylene glycols	0.9701694250106812	Dialkyl ethers	0.9967069029808044	Ethers	0.9985888600349426	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	172
45_Collado_sirius_iimn_175	C6H10O5	[M - H2O + H]+	C6H8O4	Carbohydrates	0.8483372330665588	Saccharides	0.6395442485809326	Monosaccharides	0.5265966057777405	Oxepanes	0.6020947694778442					Oxepanes	0.6020947694778442	Organoheterocyclic compounds	0.9965984225273132	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Dioxolanes; Alcohols and polyols; Ethers; Organooxygen compounds; Cyclic alcohols and derivatives; 1,3-dioxolanes; Monosaccharides; Acetals; Secondary alcohols; Oxepanes; Oxanes; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175
46_Collado_sirius_iimn_179	C11H20N2O3	[M + H]+	C11H20N2O3	Amino acids and Peptides	0.8558526635169983	Small peptides	0.8668872714042664	Dipeptides	0.900989830493927	Proline and derivatives	0.7081248164176941	Amino acids and derivatives	0.9295680522918701	Amino acids, peptides, and analogues	0.9343051314353943	Carboxylic acids and derivatives	0.9999083280563354	Organic acids and derivatives	0.9999696016311646	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidine carboxylic acids; Amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	179
47_Collado_sirius_iimn_192	C11H20N2O5	[M + H]+	C11H20N2O5	Amino acids and Peptides	0.9999217987060547	Small peptides	0.9998854398727417	Dipeptides	0.9997922778129578	Dipeptides	0.9998948574066162	Peptides	0.9908583760261536	Amino acids, peptides, and analogues	0.9998986721038818	Carboxylic acids and derivatives	0.9999932050704956	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid salts; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Organic salts; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	192
48_Collado_sirius_iimn_196	C9H22N2O5	[M - H4O2 + H]+	C9H18N2O3	Amino acids and Peptides	0.7525421380996704	Small peptides	0.728101909160614	Polyamines	0.09967713803052902	Amino acids	0.7871430516242981	Amino acids and derivatives	0.6794175505638123	Amino acids, peptides, and analogues	0.7556618452072144	Carboxylic acids and derivatives	0.859144926071167	Organic acids and derivatives	0.9983892440795898	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196
49_Collado_sirius_iimn_200	C6H11NO7	[M + H]+	C6H11NO7	Amino acids and Peptides	0.9821792244911194	Small peptides	0.9981288313865662	Aminoacids	0.984328031539917	Alpha amino acids	0.9651983380317688	Amino acids and derivatives	0.9999834299087524	Amino acids, peptides, and analogues	0.9999822378158569	Carboxylic acids and derivatives	0.9999878406524658	Organic acids and derivatives	0.9999932050704956	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acids; Alpha hydroxy acids and derivatives; Tertiary alcohols; Carbonyl compounds; 1,3-aminoalcohols; Tricarboxylic acids and derivatives; Alpha amino acids; Amines; Primary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	200
50_Collado_sirius_iimn_201	C20H33NO12	[M + H]+	C20H33NO12	Carbohydrates	0.661647379398346	Polyols	0.7929783463478088	Amino cyclitols	0.8425201177597046	Monosaccharides	0.526685893535614	Monosaccharides	0.526685893535614	Carbohydrates and carbohydrate conjugates	0.9917774200439453	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; 1,2-aminoalcohols; Oxanes; Dialkylamines; Polyols; Amines; Secondary amines; Alkanolamines; Cyclitols and derivatives; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	201
51_Collado_sirius_iimn_202	C7H8N2O2	[M + H]+	C7H8N2O2	Alkaloids	0.9524524807929993	Anthranilic acid alkaloids	0.678810179233551	Pyridine alkaloids	0.3790193498134613	Pyridinecarboxylic acids and derivatives	0.6673836708068848			Pyridinecarboxylic acids and derivatives	0.6673836708068848	Pyridines and derivatives	0.6411384344100952	Organoheterocyclic compounds	0.9903421401977539	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Pyridinecarboxylic acids and derivatives; Hydropyridines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202
52_Collado_sirius_iimn_225	C20H42NO17P	[M + Na]+	C20H42NO17P	Fatty acids	0.7762629389762878	Glycerophospholipids	0.9984104633331299	Oxidized glycerophospholipids	0.3845309019088745	Glycerophosphocholines	0.8325673341751099			Glycerophosphocholines	0.8325673341751099	Glycerophospholipids	0.9462183713912964	Lipids and lipid-like molecules	0.9976274371147156	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Hemiacetals; Phosphocholines; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Polyols; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225
